date,fiscalyear,item,itemid,normalization,normid,val
2019,2018/2019,Canada savings bonds,312,Nominal dollars (millions),1,1237
2019,2018/2019,Canada savings bonds,312,Percent of GDP,2,0.053467315
2019,2018/2019,Canada savings bonds,312,Percent of total revenue,3,0.35745245
2019,2018/2019,Canada savings bonds,312,Real per capita dollars,4,36.818619
2019,2018/2019,Canada savings bonds,312,Real dollars (millions),5,1374.2637
2019,2018/2019,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,7492
2019,2018/2019,Cash deficit (+) or surplus (-),530,Percent of GDP,2,0.32382953
2019,2018/2019,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,2.1649425
2019,2018/2019,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,222.99522
2019,2018/2019,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,8323.3496
2019,2018/2019,Financial assets,200,Nominal dollars (millions),1,413666
2019,2018/2019,Financial assets,200,Percent of GDP,2,17.880041
2019,2018/2019,Financial assets,200,Percent of total revenue,3,119.53592
2019,2018/2019,Financial assets,200,Real per capita dollars,4,12312.539
2019,2018/2019,Financial assets,200,Real dollars (millions),5,459568.44
2019,2018/2019,Gross federal debt,300,Nominal dollars (millions),1,1182082
2019,2018/2019,Gross federal debt,300,Percent of GDP,2,51.093575
2019,2018/2019,Gross federal debt,300,Percent of total revenue,3,341.58298
2019,2018/2019,Gross federal debt,300,Real per capita dollars,4,35184.016
2019,2018/2019,Gross federal debt,300,Real dollars (millions),5,1313251.6
2019,2018/2019,Interest on the debt,521,Nominal dollars (millions),1,24012
2019,2018/2019,Interest on the debt,521,Percent of GDP,2,1.0378797
2019,2018/2019,Interest on the debt,521,Percent of total revenue,3,6.9386811
2019,2018/2019,Interest on the debt,521,Real per capita dollars,4,714.70386
2019,2018/2019,Interest on the debt,521,Real dollars (millions),5,26676.49
2019,2018/2019,Marketable bonds,313,Nominal dollars (millions),1,580576
2019,2018/2019,Marketable bonds,313,Percent of GDP,2,25.094454
2019,2018/2019,Marketable bonds,313,Percent of total revenue,3,167.76744
2019,2018/2019,Marketable bonds,313,Real per capita dollars,4,17280.523
2019,2018/2019,Marketable bonds,313,Real dollars (millions),5,644999.56
2019,2018/2019,Net federal debt,100,Nominal dollars (millions),1,768416
2019,2018/2019,Net federal debt,100,Percent of GDP,2,33.213531
2019,2018/2019,Net federal debt,100,Percent of total revenue,3,222.04704
2019,2018/2019,Net federal debt,100,Real per capita dollars,4,22871.477
2019,2018/2019,Net federal debt,100,Real dollars (millions),5,853683.25
2019,2018/2019,Other liabilities,330,Nominal dollars (millions),1,-1024843
2019,2018/2019,Other liabilities,330,Percent of GDP,2,-44.297173
2019,2018/2019,Other liabilities,330,Percent of total revenue,3,-296.14606
2019,2018/2019,Other liabilities,330,Real per capita dollars,4,-30503.885
2019,2018/2019,Other liabilities,330,Real dollars (millions),5,-1138564.6
2019,2018/2019,Superannuation accounts,320,Nominal dollars (millions),1,288974
2019,2018/2019,Superannuation accounts,320,Percent of GDP,2,12.490432
2019,2018/2019,Superannuation accounts,320,Percent of total revenue,3,83.504013
2019,2018/2019,Superannuation accounts,320,Real per capita dollars,4,8601.1514
2019,2018/2019,Superannuation accounts,320,Real dollars (millions),5,321039.97
2019,2018/2019,Total expenditure,502,Nominal dollars (millions),1,353552
2019,2018/2019,Total expenditure,502,Percent of GDP,2,15.281711
2019,2018/2019,Total expenditure,502,Percent of total revenue,3,102.16494
2019,2018/2019,Total expenditure,502,Real per capita dollars,4,10523.279
2019,2018/2019,Total expenditure,502,Real dollars (millions),5,392783.88
2019,2018/2019,Total revenue,501,Nominal dollars (millions),1,346060
2019,2018/2019,Total revenue,501,Percent of GDP,2,14.957881
2019,2018/2019,Total revenue,501,Percent of total revenue,3,100
2019,2018/2019,Total revenue,501,Real per capita dollars,4,10300.284
2019,2018/2019,Total revenue,501,Real dollars (millions),5,384460.53
2019,2018/2019,Treasury bills,311,Nominal dollars (millions),1,134300
2019,2018/2019,Treasury bills,311,Percent of GDP,2,5.8048992
2019,2018/2019,Treasury bills,311,Percent of total revenue,3,38.8083
2019,2018/2019,Treasury bills,311,Real per capita dollars,4,3997.365
2019,2018/2019,Treasury bills,311,Real dollars (millions),5,149202.59
2019,2018/2019,Unmatured debt,310,Nominal dollars (millions),1,735869
2019,2018/2019,Unmatured debt,310,Percent of GDP,2,31.806742
2019,2018/2019,Unmatured debt,310,Percent of total revenue,3,212.64203
2019,2018/2019,Unmatured debt,310,Real per capita dollars,4,21902.732
2019,2018/2019,Unmatured debt,310,Real dollars (millions),5,817524.69
2019,2018/2019,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,16010
2019,2018/2019,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,0.69200623
2019,2018/2019,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,4.6263652
2019,2018/2019,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,476.52878
2019,2018/2019,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,17786.549
2020,2019/2020,Canada savings bonds,312,Nominal dollars (millions),1,497
2020,2019/2020,Canada savings bonds,312,Percent of GDP,2,0.022491934
2020,2019/2020,Canada savings bonds,312,Percent of total revenue,3,0.14565042
2020,2019/2020,Canada savings bonds,312,Real per capita dollars,4,14.461443
2020,2019/2020,Canada savings bonds,312,Real dollars (millions),5,548.21887
2020,2019/2020,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,48660
2020,2019/2020,Cash deficit (+) or surplus (-),530,Percent of GDP,2,2.2021279
2020,2019/2020,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,14.26026
2020,2019/2020,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,1415.8829
2020,2019/2020,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,53674.707
2020,2019/2020,Financial assets,200,Nominal dollars (millions),1,434984
2020,2019/2020,Financial assets,200,Percent of GDP,2,19.685375
2020,2019/2020,Financial assets,200,Percent of total revenue,3,127.47606
2020,2019/2020,Financial assets,200,Real per capita dollars,4,12656.935
2020,2019/2020,Financial assets,200,Real dollars (millions),5,479811.75
2020,2019/2020,Gross federal debt,300,Nominal dollars (millions),1,1229410
2020,2019/2020,Gross federal debt,300,Percent of GDP,2,55.637444
2020,2019/2020,Gross federal debt,300,Percent of total revenue,3,360.28989
2020,2019/2020,Gross federal debt,300,Real per capita dollars,4,35772.723
2020,2019/2020,Gross federal debt,300,Real dollars (millions),5,1356108.1
2020,2019/2020,Interest on the debt,521,Nominal dollars (millions),1,23668
2020,2019/2020,Interest on the debt,521,Percent of GDP,2,1.0711049
2020,2019/2020,Interest on the debt,521,Percent of total revenue,3,6.9361248
2020,2019/2020,Interest on the debt,521,Real per capita dollars,4,688.67896
2020,2019/2020,Interest on the debt,521,Real dollars (millions),5,26107.131
2020,2019/2020,Marketable bonds,313,Nominal dollars (millions),1,609566
2020,2019/2020,Marketable bonds,313,Percent of GDP,2,27.586153
2020,2019/2020,Marketable bonds,313,Percent of total revenue,3,178.63892
2020,2019/2020,Marketable bonds,313,Real per capita dollars,4,17736.83
2020,2019/2020,Marketable bonds,313,Real dollars (millions),5,672385.5
2020,2019/2020,Net federal debt,100,Nominal dollars (millions),1,794426
2020,2019/2020,Net federal debt,100,Percent of GDP,2,35.952068
2020,2019/2020,Net federal debt,100,Percent of total revenue,3,232.81384
2020,2019/2020,Net federal debt,100,Real per capita dollars,4,23115.787
2020,2019/2020,Net federal debt,100,Real dollars (millions),5,876296.44
2020,2019/2020,Other liabilities,330,Nominal dollars (millions),1,-1083099
2020,2019/2020,Other liabilities,330,Percent of GDP,2,-49.016079
2020,2019/2020,Other liabilities,330,Percent of total revenue,3,-317.41211
2020,2019/2020,Other liabilities,330,Real per capita dollars,4,-31515.441
2020,2019/2020,Other liabilities,330,Real dollars (millions),5,-1194718.9
2020,2019/2020,Superannuation accounts,320,Nominal dollars (millions),1,299248
2020,2019/2020,Superannuation accounts,320,Percent of GDP,2,13.542588
2020,2019/2020,Superannuation accounts,320,Percent of total revenue,3,87.697372
2020,2019/2020,Superannuation accounts,320,Real per capita dollars,4,8707.3604
2020,2019/2020,Superannuation accounts,320,Real dollars (millions),5,330087.31
2020,2019/2020,Total expenditure,502,Nominal dollars (millions),1,389888
2020,2019/2020,Total expenditure,502,Percent of GDP,2,17.644537
2020,2019/2020,Total expenditure,502,Percent of total revenue,3,114.26026
2020,2019/2020,Total expenditure,502,Real per capita dollars,4,11344.755
2020,2019/2020,Total expenditure,502,Real dollars (millions),5,430068.31
2020,2019/2020,Total revenue,501,Nominal dollars (millions),1,341228
2020,2019/2020,Total revenue,501,Percent of GDP,2,15.44241
2020,2019/2020,Total revenue,501,Percent of total revenue,3,100
2020,2019/2020,Total revenue,501,Real per capita dollars,4,9928.8721
2020,2019/2020,Total revenue,501,Real dollars (millions),5,376393.63
2020,2019/2020,Treasury bills,311,Nominal dollars (millions),1,151867
2020,2019/2020,Treasury bills,311,Percent of GDP,2,6.8728018
2020,2019/2020,Treasury bills,311,Percent of total revenue,3,44.50602
2020,2019/2020,Treasury bills,311,Real per capita dollars,4,4418.9458
2020,2019/2020,Treasury bills,311,Real dollars (millions),5,167517.81
2020,2019/2020,Unmatured debt,310,Nominal dollars (millions),1,783851
2020,2019/2020,Unmatured debt,310,Percent of GDP,2,35.473492
2020,2019/2020,Unmatured debt,310,Percent of total revenue,3,229.71474
2020,2019/2020,Unmatured debt,310,Real per capita dollars,4,22808.082
2020,2019/2020,Unmatured debt,310,Real dollars (millions),5,864631.63
2020,2019/2020,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,15941
2020,2019/2020,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,0.72141635
2020,2019/2020,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,4.6716566
2020,2019/2020,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,463.8428
2020,2019/2020,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,17583.816
2021,2020/2021,Canada savings bonds,312,Nominal dollars (millions),1,299
2021,2020/2021,Canada savings bonds,312,Percent of GDP,2,0.011914164
2021,2020/2021,Canada savings bonds,312,Percent of total revenue,3,0.075148284
2021,2020/2021,Canada savings bonds,312,Real per capita dollars,4,8.3847189
2021,2020/2021,Canada savings bonds,312,Real dollars (millions),5,318.98364
2021,2020/2021,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,102888
2021,2020/2021,Cash deficit (+) or surplus (-),530,Percent of GDP,2,4.0997477
2021,2020/2021,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,25.859053
2021,2020/2021,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,2885.2407
2021,2020/2021,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,109764.51
2021,2020/2021,Financial assets,200,Nominal dollars (millions),1,479492
2021,2020/2021,Financial assets,200,Percent of GDP,2,19.106174
2021,2020/2021,Financial assets,200,Percent of total revenue,3,120.51171
2021,2020/2021,Financial assets,200,Real per capita dollars,4,13446.173
2021,2020/2021,Financial assets,200,Real dollars (millions),5,511538.78
2021,2020/2021,Gross federal debt,300,Nominal dollars (millions),1,1612312
2021,2020/2021,Gross federal debt,300,Percent of GDP,2,64.245316
2021,2020/2021,Gross federal debt,300,Percent of total revenue,3,405.22571
2021,2020/2021,Gross federal debt,300,Real per capita dollars,4,45213.32
2021,2020/2021,Gross federal debt,300,Real dollars (millions),5,1720070.6
2021,2020/2021,Interest on the debt,521,Nominal dollars (millions),1,21924
2021,2020/2021,Interest on the debt,521,Percent of GDP,2,0.87359911
2021,2020/2021,Interest on the debt,521,Percent of total revenue,3,5.5102043
2021,2020/2021,Interest on the debt,521,Real per capita dollars,4,614.80457
2021,2020/2021,Interest on the debt,521,Real dollars (millions),5,23389.287
2021,2020/2021,Marketable bonds,313,Nominal dollars (millions),1,886656
2021,2020/2021,Marketable bonds,313,Percent of GDP,2,35.330318
2021,2020/2021,Marketable bonds,313,Percent of total revenue,3,222.84508
2021,2020/2021,Marketable bonds,313,Real per capita dollars,4,24864.084
2021,2020/2021,Marketable bonds,313,Real dollars (millions),5,945915.56
2021,2020/2021,Net federal debt,100,Nominal dollars (millions),1,1132820
2021,2020/2021,Net federal debt,100,Percent of GDP,2,45.139141
2021,2020/2021,Net federal debt,100,Percent of total revenue,3,284.71399
2021,2020/2021,Net federal debt,100,Real per capita dollars,4,31767.148
2021,2020/2021,Net federal debt,100,Real dollars (millions),5,1208531.9
2021,2020/2021,Other liabilities,330,Nominal dollars (millions),1,-1443141
2021,2020/2021,Other liabilities,330,Percent of GDP,2,-57.50441
2021,2020/2021,Other liabilities,330,Percent of total revenue,3,-362.70761
2021,2020/2021,Other liabilities,330,Real per capita dollars,4,-40469.336
2021,2020/2021,Other liabilities,330,Real dollars (millions),5,-1539593.1
2021,2020/2021,Superannuation accounts,320,Nominal dollars (millions),1,317828
2021,2020/2021,Superannuation accounts,320,Percent of GDP,2,12.664397
2021,2020/2021,Superannuation accounts,320,Percent of total revenue,3,79.880363
2021,2020/2021,Superannuation accounts,320,Real per capita dollars,4,8912.7041
2021,2020/2021,Superannuation accounts,320,Real dollars (millions),5,339070
2021,2020/2021,Total expenditure,502,Nominal dollars (millions),1,500768
2021,2020/2021,Total expenditure,502,Percent of GDP,2,19.953953
2021,2020/2021,Total expenditure,502,Percent of total revenue,3,125.85905
2021,2020/2021,Total expenditure,502,Real per capita dollars,4,14042.806
2021,2020/2021,Total expenditure,502,Real dollars (millions),5,534236.75
2021,2020/2021,Total revenue,501,Nominal dollars (millions),1,397880
2021,2020/2021,Total revenue,501,Percent of GDP,2,15.854206
2021,2020/2021,Total revenue,501,Percent of total revenue,3,100
2021,2020/2021,Total revenue,501,Real per capita dollars,4,11157.564
2021,2020/2021,Total revenue,501,Real dollars (millions),5,424472.25
2021,2020/2021,Treasury bills,311,Nominal dollars (millions),1,218800
2021,2020/2021,Treasury bills,311,Percent of GDP,2,8.7184582
2021,2020/2021,Treasury bills,311,Percent of total revenue,3,54.991455
2021,2020/2021,Treasury bills,311,Real per capita dollars,4,6135.707
2021,2020/2021,Treasury bills,311,Real dollars (millions),5,233423.47
2021,2020/2021,Unmatured debt,310,Nominal dollars (millions),1,1125313
2021,2020/2021,Unmatured debt,310,Percent of GDP,2,44.840012
2021,2020/2021,Unmatured debt,310,Percent of total revenue,3,282.82724
2021,2020/2021,Unmatured debt,310,Real per capita dollars,4,31556.633
2021,2020/2021,Unmatured debt,310,Real dollars (millions),5,1200523.1
2021,2020/2021,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,15427
2021,2020/2021,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,0.61471504
2021,2020/2021,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,3.8772998
2021,2020/2021,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,432.61221
2021,2020/2021,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,16458.063
2022,2021/2022,Canada savings bonds,312,Nominal dollars (millions),1,0
2022,2021/2022,Canada savings bonds,312,Percent of GDP,2,0
2022,2021/2022,Canada savings bonds,312,Percent of total revenue,3, 
2022,2021/2022,Canada savings bonds,312,Real per capita dollars,4,0
2022,2021/2022,Canada savings bonds,312,Real dollars (millions),5,0
2022,2021/2022,Financial assets,200,Nominal dollars (millions),1,572793
2022,2021/2022,Financial assets,200,Percent of GDP,2,20.121647
